"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045927","positive regulation of growth","114/6579","263/18860",0.433460076045627,1.24259872841169,2.89979540037946,0.00257527161722117,0.0150874739201155,0.0103647229112209,"MMP14/CDK1/TNFRSF12A/TGFBR1/ZFYVE27/SYT2/PAK1/NTN1/DISC1/NOTCH1/SMO/CXCL16/TEAD1/MEF2C/SPTBN4/FN1/CPNE9/H3-3A/GDI1/CSF1/PRKN/PPIB/PAFAH1B1/CHD7/CDKL5/SASH3/SYT3/CYBA/UNC13A/TRPC5/SEMA5A/H3-3B/PLCB1/RNF157/GPR21/BASP1/HMGA2/BRAT1/CACNA2D2/H3-5/EGFR/TBX2/MFSD2A/VEGFA/EFNA5/STAT5A/BCL11A/NEDD4L/POU3F2/MAPT/SYT4/AKAP6/YBX3/SPHK1/RIMS1/ERBB2/RND2/HLX/RPS6KA1/PROX1/SYT1/LIMK1/FGF9/L1CAM/CCNB1/CACNG7/TBX5/HEY2/HBEGF/SEMA7A/RIMS2/IGFBP1/CD38/LPAR3/DLL1/ATP8A2/TFCP2L1/CPNE6/MIR590/BDNF/ARMC12/MIR19A/MAP1B/NTRK3/TGFB2/CPNE5/LGI1/PLS1/ISLR2/RASAL1/YAP1/NRP1/ERBB4/PIM1/FOXS1/ZFPM2/CPNE8/S100A9/SYT14P1/WT1/TBX20/NRG1/GATA6/KRT17/GHSR/IGF2/ARX/S100A8/WNT2/FGF8/PRSS2/NGF/GHRHR/MIR204",114
"GO:0018108","peptidyl-tyrosine phosphorylation","58/6579","122/18860",0.475409836065574,1.36285598239804,2.94289653390875,0.00258182222000256,0.0151089668243392,0.0103794880069563,"DDR1/PARP9/ITGB2/PARP14/MAPK3/SAMSN1/PKDCC/DMTN/ZFYVE28/PTPN6/CSPG4/PTK2B/SYK/LIF/BTK/EGFR/VEGFA/OSM/EFNA5/CSF1R/GPRC5A/LYN/HES1/FLT3/IL18/ERBB2/RIPK2/EFEMP1/FLT4/EFNA1/MVP/NEDD9/DDR2/HCK/PDGFRA/CD80/LTK/SRCIN1/LCK/CASS4/KDR/FGR/EPHA7/IL15/CNTF/ZAP70/ERBB4/DOK7/ANGPT1/IFNL4/IL6/LILRA5/SRMS/NRG1/IFNL1/IL31RA/FGF10/IL21",58
"GO:0006904","vesicle docking involved in exocytosis","24/6579","42/18860",0.571428571428571,1.63811260938484,3.03010478635277,0.00258370721526797,0.0151089668243392,0.0103794880069563,"RIMS3/TPRG1L/STX1A/EXOC6B/SNPH/PPFIA3/STXBP1/RAB8A/RALB/STX1B/UNC13A/EXOC6/KCNB1/PLEK/YKT6/VAMP3/SNAP25/GNAO1/RIMS1/STXBP2/UNC13C/RIMS2/CPLX2/SYTL2",24
"GO:0002711","positive regulation of T cell mediated immunity","38/6579","74/18860",0.513513513513513,1.472087682758,2.97813086799628,0.00259405533109963,0.0151554993030788,0.0104114546735476,"HLA-A/B2M/HLA-B/YWHAG/HLA-C/HLA-H/HLA-DRA/SASH3/SLC22A13/NECTIN2/PRKCZ/PTPRC/HLA-DRB1/HLA-E/HLA-F/HLA-G/CD1D/MR1/IL18/FADD/SLAMF1/FZD5/ARID5A/SECTM1/IL1B/ULBP1/GATA3/CD7/AZGP1/IL23A/IL6/RAET1G/RSAD2/TBX21/CD1C/IL12B/IL1R1/CD1E",38
"GO:2000351","regulation of endothelial cell apoptotic process","35/6579","67/18860",0.522388059701492,1.49752831828092,2.98592955275533,0.00259698563786374,0.0151586482121715,0.0104136178965225,"PDPK1/SERPINE1/ANO6/FUT1/NGFR/TGFB1/NFE2L2/TNIP2/ABL1/MAPK7/SEMA5A/TNFAIP3/ITGB3/CCL2/ICAM1/HLA-G/CD248/ECSCR/THBS1/TNF/GATA3/ITGA4/MIR590/ID1/KDR/XBP1/MIR15A/ANGPT1/TEK/F3/CD40LG/TERT/ANGPTL4/FASLG/MIR495",35
"GO:0021761","limbic system development","60/6579","127/18860",0.47244094488189,1.35434507075124,2.93256061377864,0.00264160398402105,0.0154026618971735,0.0105812492869715,"KIF14/EZH2/HDAC1/PPP1R9B/SMO/PHLPP2/XRN2/FBXO41/BAX/PAFAH1B1/TSKU/LARGE1/NRP2/MDK/CDK5R2/CDK6/ID4/PIANP/SEMA6B/BTG2/CASP3/PLXNA3/KCNA1/CDK5R1/MFSD2A/CDK5/BCAN/POU3F2/NEUROD6/TBR1/EPHA5/OTP/FGF13/CNTNAP2/NEFL/GSX1/TP73/PROX1/FEZF2/RELN/DRD1/HTR5A/KIRREL3/TUBA1A/LEF1/PITX2/CRH/SOX3/NRP1/SLC32A1/ZIC1/DAB1/PRDM13/LHX5/EMX2/FOXB1/SRD5A2/ATP1A2/PROP1/ALDH1A3",60
"GO:0031294","lymphocyte costimulation","28/6579","51/18860",0.549019607843137,1.57387289921288,3.00358798608252,0.00264607963496165,0.0154026618971735,0.0105812492869715,"PDPK1/YES1/LILRB4/CD86/EFNB1/PTPN6/CAV1/LYN/KLRK1/KLRC4-KLRK1/TNFSF14/VAV1/CD24/SPN/CD80/LILRB2/CD28/TNFSF13B/LCK/MAP3K8/PDCD1LG2/LGALS1/CD3E/ICOS/CARD11/CD40LG/HHLA2/EFNB3",28
"GO:0061082","myeloid leukocyte cytokine production","28/6579","51/18860",0.549019607843137,1.57387289921288,3.00358798608252,0.00264607963496165,0.0154026618971735,0.0105812492869715,"MAPKAPK2/LAPTM5/LITAF/TGFB1/TLR3/PLCG2/WNT5A/MYD88/FCER1G/CD74/SYK/RTN4/BCL10/PYCARD/HLA-G/ACP5/LILRB1/BCL6/RIPK2/TLR7/CD36/RIGI/SEMA7A/IRAK3/TGFB2/NOD1/TWIST1/PRG2",28
"GO:0031346","positive regulation of cell projection organization","154/6579","367/18860",0.419618528610354,1.20291920498423,2.87325986975417,0.00266619292003198,0.0155055017615438,0.0106518977403885,"TTBK2/DDR1/EZH2/TNFRSF12A/STAU2/TGFBR1/ZFYVE27/DLG4/PAK1/NTN1/NCKIPSD/PPP2R5B/DISC1/DPYSL3/ARMCX5-GPRASP2/PTK7/MAPRE3/NPTN/AMIGO1/FN1/WASF2/APBB1/PFN1/RAPGEF2/GDI1/SCN1B/SHOX2/ENTR1/ITPKA/PAFAH1B1/GRN/NFE2L2/RREB1/EPS8/AP2A1/CDKL5/GPC2/MDK/KCTD17/NDEL1/WNT5A/ABL1/CORO1B/DOCK11/TRPC5/CARMIL2/PTK2B/SHOC2/SMAD1/TBC1D24/SEMA5A/KATNB1/SERPINI1/GPRASP3/MAP6/TWF1/NEURL1/F2RL1/CORO1C/BAIAP2/CYFIP1/EPHA4/APOE/NDRG4/CAMK2B/METRN/PTN/CX3CL1/CAMK1D/PALM/PLXNB2/VEGFA/EFNA5/BCL11A/PPP1R35/NEGR1/CFLAR/MAPT/ATOH7/CDC42EP1/LYN/ENC1/ITGA2/PACSIN1/MAP2K1/PRKD1/FNBP1L/P3H1/PLK5/RND2/CEP135/NEDD9/NEFL/DDR2/PLEK2/ITGA6/FZD1/TIAM2/LIMK1/RELN/SEPTIN9/L1CAM/STMN2/CDC42EP4/RGMA/PLCE1/MIR21/WNT1/SEMA7A/LTK/MSTN/CUX2/RIPOR2/LRRC7/SLITRK1/LPAR3/ATP8A2/RAC2/BDNF/COBL/FUT9/PLA2G3/BMP7/MAP1B/SLIT2/NTRK3/GRIP1/TENM2/CHODL/ZMYND10/ISLR2/PTPRD/CNTF/IL1RAPL1/NRP1/EPS8L1/TNN/PLPPR5/S100A9/RP1/ITGA3/TOX/ZNF804A/RIT2/RGS2/AVIL/TENM3/EPO/CNTN1/CDC42EP5/RET/ANKRD1/NGF/MYO3A",154
"GO:0010842","retina layer formation","17/6579","27/18860",0.62962962962963,1.80495741219255,3.06349686648082,0.00268310192572062,0.0155895353869322,0.0107096267709067,"ARL6/TFAP2A/LARGE1/CALB1/TSPAN12/AHI1/RS1/FJX1/TFAP2B/PTPRM/ATP8A2/PROM1/PTF1A/FAT3/SLC1A1/FOXN4/LHX1",17
"GO:0010454","negative regulation of cell fate commitment","11/6579","15/18860",0.733333333333333,2.10224451537721,3.12570446347478,0.00273653773985257,0.0158274751212823,0.0108730855068864,"LOXL3/FZD7/STAT5A/SOSTDC1/CD69/SPDEF/HES1/LGALS1/MESP1/TBX21/DKK1",11
"GO:0016322","neuron remodeling","11/6579","15/18860",0.733333333333333,2.10224451537721,3.12570446347478,0.00273653773985257,0.0158274751212823,0.0108730855068864,"RND1/C1QA/C3/EDNRA/CX3CL1/BCL11A/ADGRB3/KCNQ3/C1QL1/EPHA8/NTN4",11
"GO:0042492","gamma-delta T cell differentiation","11/6579","15/18860",0.733333333333333,2.10224451537721,3.12570446347478,0.00273653773985257,0.0158274751212823,0.0108730855068864,"SOX4/SYK/NCKAP1L/PTPRC/STAT5A/JAG2/SOX13/LEF1/LCK/KLRC1/EGR3",11
"GO:0043374","CD8-positive, alpha-beta T cell differentiation","11/6579","15/18860",0.733333333333333,2.10224451537721,3.12570446347478,0.00273653773985257,0.0158274751212823,0.0108730855068864,"SLC4A2/CBFB/RUNX1/LILRB4/TNFSF8/NCKAP1L/IRF1/SOCS1/RUNX3/EOMES/TOX",11
"GO:0046541","saliva secretion","11/6579","15/18860",0.733333333333333,2.10224451537721,3.12570446347478,0.00273653773985257,0.0158274751212823,0.0108730855068864,"PPP3CA/AQP1/NEGR1/CHRM1/CHRM3/OPRK1/KCNN4/AQP5/TIFAB/FGF10/DCANP1",11
"GO:0048661","positive regulation of smooth muscle cell proliferation","48/6579","98/18860",0.489795918367347,1.40409652232986,2.93549261888613,0.00276147422427655,0.0159281029187344,0.0109422143248236,"MMP2/HDAC1/PAK1/MEF2D/IRAK4/IGFBP5/TGFB1/CCN4/HMOX1/CALCRL/MYD88/CYBA/GNAI2/HTR1B/ITGB3/MMP9/CX3CL1/FOXP1/IRAK1/AIF1/NOTCH3/JUN/IL18/ITGA2/THBS1/DDR2/TNF/ERN1/FGF9/HBEGF/MIR21/SMPD3/IL10/STAT1/MDM2/NPY5R/XBP1/CCL5/CDH13/IL6R/MIR301A/IL6/TERT/MIR27A/MYB/MIR17/EREG/PDGFD",48
"GO:1990868","response to chemokine","48/6579","98/18860",0.489795918367347,1.40409652232986,2.93549261888613,0.00276147422427655,0.0159281029187344,0.0109422143248236,"CXCR4/TREM2/ACKR3/PTK2B/RIPOR1/HIF1A/CXCL10/DOCK8/CCL3/CCL4/CX3CL1/CCR1/CMKLR1/ZC3H12A/CCL2/CCRL2/STAT5A/CCR5/CXCL9/LYN/CXCR6/LOX/THPO/CXCL11/CCR2/RIPOR2/SLIT3/DUSP1/CXCR2/CCR4/SLIT2/CCL8/CXCL6/CCL5/CCL18/CX3CR1/CCL26/GNAI1/XCR1/CCL7/CXCL13/XCL2/CCL14/CCL3L3/CCL1/CCL22/CXCR1/GPR17",48
"GO:1990869","cellular response to chemokine","48/6579","98/18860",0.489795918367347,1.40409652232986,2.93549261888613,0.00276147422427655,0.0159281029187344,0.0109422143248236,"CXCR4/TREM2/ACKR3/PTK2B/RIPOR1/HIF1A/CXCL10/DOCK8/CCL3/CCL4/CX3CL1/CCR1/CMKLR1/ZC3H12A/CCL2/CCRL2/STAT5A/CCR5/CXCL9/LYN/CXCR6/LOX/THPO/CXCL11/CCR2/RIPOR2/SLIT3/DUSP1/CXCR2/CCR4/SLIT2/CCL8/CXCL6/CCL5/CCL18/CX3CR1/CCL26/GNAI1/XCR1/CCL7/CXCL13/XCL2/CCL14/CCL3L3/CCL1/CCL22/CXCR1/GPR17",48
"GO:0006898","receptor-mediated endocytosis","120/6579","279/18860",0.43010752688172,1.23298798555848,2.86961407737316,0.00279555502010702,0.0160823460136978,0.0110481755313669,"PPP3R1/AAK1/LDLRAD3/STON1/DLG4/PIK3CB/SERPINE1/CD9/SLC9B2/APOC1/NEDD4/MSR1/B2M/ANXA2/PIP5K1C/ITSN1/CXCL16/HSPG2/INPP5F/SFRP4/UBQLN2/RAB15/HIP1/GRK3/HMMR/GRK2/RAB31/CLTB/ITGB2/LILRB4/MICALL1/EPS15/AP2A1/PLCG2/CALCRL/RALB/FCER1G/WASF1/CAV1/NCDN/ACKR3/ITGB1/RAB9A/APOC2/CD63/STAB1/SYK/DNM1/C3/CXCL8/AHI1/FCGR2B/RAB9B/SGIP1/DNAJC6/SDC1/LRP3/ITGB3/SIGLEC1/APOE/APLN/DAB2/PICK1/CD14/PLXNB2/VEGFA/ADM/ANG/NEDD4L/SNCA/GAS7/HFE/ARRB1/ITGAM/LILRB1/FNBP1L/FCMR/LRRTM1/BMP2K/FCGR1A/FCHO1/SNAP91/CD36/CLEC4M/SH3GL2/CALY/CBLB/CCDC158/HPCA/FOLR1/SUSD4/TAMALIN/RIN3/DLL1/CTSL/ITGA4/APLNR/MDM2/SFTPD/MARCO/CXCR2/CAV2/NECAB2/SH3GL3/USP46/MRC1/PDLIM7/RSPO1/ARR3/ANGPT1/FPR2/ARC/NRG1/GHSR/GRIA1/MIR17/HAMP/USH1G/CXCR1/DKK1",120
"GO:0002483","antigen processing and presentation of endogenous peptide antigen","16/6579","25/18860",0.64,1.83468612251102,3.05655906710963,0.00280902989900607,0.0160823460136978,0.0110481755313669,"HLA-A/B2M/HLA-B/HLA-C/HLA-H/TAP1/HLA-DRA/HLA-DRB1/HLA-E/HLA-F/HLA-G/HFE/ERAP2/ULBP1/AZGP1/RAET1G",16
"GO:0035902","response to immobilization stress","16/6579","25/18860",0.64,1.83468612251102,3.05655906710963,0.00280902989900607,0.0160823460136978,0.0110481755313669,"PPP1R9B/GOT1/LRP11/TGFB1/FOS/CERS2/GLTP/GPI/CYP1A1/FOXO4/SOD2/MDM2/CRH/PENK/REN/GAL",16
"GO:0045953","negative regulation of natural killer cell mediated cytotoxicity","16/6579","25/18860",0.64,1.83468612251102,3.05655906710963,0.00280902989900607,0.0160823460136978,0.0110481755313669,"TIGIT/HLA-A/HLA-B/TGFB1/HAVCR2/NECTIN2/LGALS9/HLA-E/HLA-F/HLA-G/LILRB1/INPP5D/KLRC1/NECTIN4/CLEC12B/KIR2DL4",16
"GO:0051953","negative regulation of amine transport","16/6579","25/18860",0.64,1.83468612251102,3.05655906710963,0.00280902989900607,0.0160823460136978,0.0110481755313669,"RGS4/GABBR1/GRM7/SNCA/SYT4/TNF/P2RY1/CHGA/ADRA2C/CRH/NPY5R/TRH/ADRA2A/RGS2/GHSR/ADRA2B",16
"GO:0060571","morphogenesis of an epithelial fold","16/6579","25/18860",0.64,1.83468612251102,3.05655906710963,0.00280902989900607,0.0160823460136978,0.0110481755313669,"LUZP1/HOXD13/WNT5A/RDH10/HIF1A/OVOL2/EGFR/AR/SOSTDC1/CECR2/GDF7/BMP7/SULF1/NODAL/FGF10/WNT2",16
"GO:0061450","trophoblast cell migration","16/6579","25/18860",0.64,1.83468612251102,3.05655906710963,0.00280902989900607,0.0160823460136978,0.0110481755313669,"MMP2/TGFBR1/SYDE1/ACVR1B/ARHGDIB/TIMP1/CALR/ITGB3/VEGFA/FBN2/MSTN/ITGB4/ACVR1C/MIR15B/NODAL/MIR16-1",16
"GO:2000831","regulation of steroid hormone secretion","16/6579","25/18860",0.64,1.83468612251102,3.05655906710963,0.00280902989900607,0.0160823460136978,0.0110481755313669,"TSPO/CRY2/SPP1/CRY1/DAB2/CYP19A1/CRHR1/C1QTNF1/GALR1/CRH/KCNK9/AGT/AGTR1/TAC1/REN/GAL",16
"GO:0008037","cell recognition","78/6579","172/18860",0.453488372093023,1.30001378593622,2.89298665268851,0.00281104896406014,0.0160823460136978,0.0110481755313669,"GIT1/CD9/VCAN/NPTN/AMIGO1/ST6GALNAC6/TREM2/MSN/PTX3/PALLD/HAVCR2/CLEC7A/SEMA5A/C1R/C3/CASP3/RTN4/DOCK8/C4A/EPHA4/C4B/CDK5R1/MASP1/B4GALT1/TUB/LY6K/C1S/IGSF9/CNTN4/CNTN6/C2/DOCK2/CD226/YWHAZ/FCGR1A/CNTNAP2/NEDD9/CD36/CLEC4M/FEZF2/OPCML/COLEC10/FOLR1/FOLR2/GZMK/PCDH12/LGALS3/OVGP1/SFTPA1/ROBO4/LBP/CRTAC1/PECAM1/IZUMO1/ATP8B3/FER1L5/NRP1/NTM/PRF1/TNN/PLA2G5/FUT3/ZPBP/IGLON5/EFNB3/FCN3/C4BPA/EPHB3/TULP1/NCR3/FOLR3/TEX101/FCN1/SPACA4/IZUMO1R/CD209/C4BPB/ZAN",78
"GO:0060997","dendritic spine morphogenesis","31/6579","58/18860",0.53448275862069,1.53220015619185,2.97104601449803,0.00281468524702893,0.0160886291983015,0.0110524919244067,"STAU2/DLG4/LZTS3/ARMCX5-GPRASP2/MAPRE3/SHANK3/ITPKA/PDLIM5/PAFAH1B1/ZNF365/GPRASP3/NGEF/ARHGAP44/BAIAP2/EPHA4/CAMK2B/CDK5R1/CDK5/PPFIA2/SHANK1/ABI3/EFNA1/KIF1A/PAK3/RELN/CUX2/SRCIN1/PTPRD/IL1RAPL1/ARC/EPHB3",31
"GO:0002446","neutrophil mediated immunity","23/6579","40/18860",0.575,1.64835081319349,3.00436472228485,0.0028271595206191,0.0161018546282161,0.0110615774689566,"IRAK4/WDR1/ITGB2/TREM1/MYD88/SYK/F2RL1/NCF1/ITGAM/STXBP2/SCNN1B/SPI1/NLRP6/FCAR/CXCL6/ANXA3/AZU1/IL6R/IL6/PRAM1/DAO/ACE/CD177",23
"GO:0050858","negative regulation of antigen receptor-mediated signaling pathway","23/6579","40/18860",0.575,1.64835081319349,3.00436472228485,0.0028271595206191,0.0161018546282161,0.0110615774689566,"BTN2A2/ELF1/BTRC/DGKZ/LAPTM5/GBP1/LILRB4/DUSP3/PTPN6/PLCL2/ITPRIPL1/FCGR2B/THY1/PRNP/CD300A/LYN/CBLB/CD72/PTPN22/LGALS3/UBASH3A/SH2D1A/BTNL2",23
"GO:0071312","cellular response to alkaloid","23/6579","40/18860",0.575,1.64835081319349,3.00436472228485,0.0028271595206191,0.0161018546282161,0.0110615774689566,"PPP1R9B/SLC8A1/BLM/CASP6/HTR1B/CASP3/CCNA2/SELENON/RAD51/TMEM38B/TMEM38A/OPRM1/PPP1R1B/RYR2/MDM2/CRH/SLC1A2/SLC1A1/CRHBP/RYR1/CASQ2/CACNA1S/SLC34A1",23
"GO:1904385","cellular response to angiotensin","23/6579","40/18860",0.575,1.64835081319349,3.00436472228485,0.0028271595206191,0.0161018546282161,0.0110615774689566,"PPP3CA/AGTRAP/NFE2L2/MAS1/CYBA/NONO/CAV1/FAM114A1/RELA/ROCK2/CAMK2A/PLA2G2A/PRKD1/RAP1GDS1/DDR2/FAT1/CA2/SLC30A10/AGT/ACE/NPPA/AGTR1/REN",23
"GO:0060760","positive regulation of response to cytokine stimulus","37/6579","72/18860",0.513888888888889,1.47316377024539,2.9441495323563,0.00288663411775817,0.0163590051158082,0.0112382335191668,"CXCR4/TRIM56/PARP9/LAPTM5/TREM2/RBM47/CSF1/PRKN/NLRC5/PAFAH1B1/PARP14/WNT5A/USP27X/CD74/IRGM/HIF1A/C1QTNF4/CASP1/CASP4/CDK5R1/IFIH1/TRIM6/IKBKE/TLR2/IRF7/RIPK2/FADD/RIGI/ZBP1/STING1/NLRP6/GFI1/HPX/TSLP/TXK/MMP12/IL1R1",37
"GO:0001961","positive regulation of cytokine-mediated signaling pathway","34/6579","65/18860",0.523076923076923,1.49950308089843,2.95254205543069,0.0028873540661144,0.0163590051158082,0.0112382335191668,"CXCR4/TRIM56/PARP9/LAPTM5/TREM2/RBM47/CSF1/PRKN/NLRC5/PAFAH1B1/PARP14/WNT5A/USP27X/CD74/IRGM/HIF1A/C1QTNF4/CASP1/CASP4/CDK5R1/TRIM6/IKBKE/IRF7/RIPK2/FADD/ZBP1/STING1/NLRP6/GFI1/HPX/TSLP/TXK/MMP12/IL1R1",34
"GO:0043627","response to estrogen","34/6579","65/18860",0.523076923076923,1.49950308089843,2.95254205543069,0.0028873540661144,0.0163590051158082,0.0112382335191668,"MMP2/MMP14/SP1/IGFBP2/HOXA10/CTNNA1/TRIM24/CAV1/ARPC1B/WBP2/RCAN1/AR/CCND1/HOXA11/CYP27B1/CD24/F7/ARID5A/MSTN/SLC34A2/GATA3/MDM2/CRH/OPRK1/CLDN18/GSTM3/CITED1/CRHBP/DHH/GATA6/EPO/KRT19/GHRHR/GAL",34
"GO:0090303","positive regulation of wound healing","34/6579","65/18860",0.523076923076923,1.49950308089843,2.95254205543069,0.0028873540661144,0.0163590051158082,0.0112382335191668,"F2R/SERPINE1/PRKCE/ANXA1/ANO6/PLAU/CCN4/NFE2L2/RREB1/DMTN/EMILIN1/CLEC7A/ITGB1/EMILIN2/FERMT2/HPSE/ACTG1/THBS1/CD36/DDR2/PLAT/KANK1/HBEGF/THBD/F7/INSL3/FERMT1/TBXA2R/XBP1/ADRA2A/F3/PLG/APOH/MIR29A",34
"GO:0001823","mesonephros development","50/6579","103/18860",0.485436893203884,1.3916005176813,2.91677271134668,0.00288779408811947,0.0163590051158082,0.0112382335191668,"MYC/SMO/SALL1/GZF1/TGFB1/FOXD1/HOXD11/SMAD5/SIX1/TMEM59L/FOXJ1/CALB1/SMAD1/SOX9/BASP1/HOXB7/VEGFA/DCHS1/HES1/BMP2/HOXA11/NPNT/SPRY1/SOX8/WNT1/OSR2/HS3ST3A1/GATA3/CRLF1/BMP7/LAMA5/HS3ST3B1/SLIT2/RARB/WNT9B/GDNF/AGT/CITED1/ADAMTS16/TACSTD2/WT1/BMPER/EYA1/EPCAM/LHX1/GPC3/FGF10/FGF8/RET/REN",50
"GO:0034109","homotypic cell-cell adhesion","50/6579","103/18860",0.485436893203884,1.3916005176813,2.91677271134668,0.00288779408811947,0.0163590051158082,0.0112382335191668,"CD99/PIK3CB/TMX1/CD9/CLIC1/PDPN/TLN1/FLNA/STXBP1/PTPN6/EMILIN1/FERMT3/SYK/TYRO3/EMILIN2/ANK3/ITGB3/PLEK/ADGRG1/MYL12A/PLAUR/LYN/MAP2K1/ACTG1/ACTB/HTR2A/VCL/PIK3CG/PDGFRA/PDIA2/CDHR2/C1QTNF1/XG/F11R/TJP2/CCL5/IL6R/MMRN1/HSPB1/IL6/PKP2/ADAMTS18/PTPRU/DSP/F2RL3/HBB/GP6/CELA2A/DSG2/TNFSF11",50
"GO:0021783","preganglionic parasympathetic fiber development","12/6579","17/18860",0.705882352941177,2.02355087041657,3.09016220405887,0.00290760910635951,0.0163631542200804,0.0112410838515908,"ADARB1/TFAP2A/NRP2/SIX1/ACKR3/HOXB2/PLXNA3/EGR2/HES1/NRP1/PLXNA4/PHOX2A",12
"GO:0034134","toll-like receptor 2 signaling pathway","12/6579","17/18860",0.705882352941177,2.02355087041657,3.09016220405887,0.00290760910635951,0.0163631542200804,0.0112410838515908,"TREM2/TNIP2/CYBA/TLR1/F2RL1/TNFAIP3/IRAK1/PIK3AP1/LYN/TLR2/RIPK2/TLR6",12
"GO:0002223","stimulatory C-type lectin receptor signaling pathway","15/6579","23/18860",0.652173913043478,1.86958504331965,3.05416515700872,0.00290917728443455,0.0163631542200804,0.0112410838515908,"PAK1/PAK2/IKBKB/TYROBP/PLCG2/CLEC7A/SYK/LYN/KLRK1/KLRC4-KLRK1/PAK3/KLRC2/KLRC3/KLRC4/KLRC1",15
"GO:0002283","neutrophil activation involved in immune response","15/6579","23/18860",0.652173913043478,1.86958504331965,3.05416515700872,0.00290917728443455,0.0163631542200804,0.0112410838515908,"TYROBP/ITGB2/MYD88/FCER1G/PTPN6/SYK/ITGAM/STXBP2/CLEC12A/LILRA2/SCNN1B/SPI1/ANXA3/PRAM1/CD177",15
"GO:0003283","atrial septum development","15/6579","23/18860",0.652173913043478,1.86958504331965,3.05416515700872,0.00290917728443455,0.0163631542200804,0.0112410838515908,"SOX4/SMO/NOTCH2/ANK2/WNT5A/NKX2-5/CCN1/TBX5/HEY2/GATA4/MDM2/TGFB2/MDM4/DAND5/TBX20",15
"GO:0060713","labyrinthine layer morphogenesis","15/6579","23/18860",0.652173913043478,1.86958504331965,3.05416515700872,0.00290917728443455,0.0163631542200804,0.0112410838515908,"ZFP36L1/SPINT2/ADM/ST14/CCN1/FZD5/SOCS3/IL10/LEF1/BMP7/SPINT1/RSPO3/GRHL2/GJB5/GCM1",15
"GO:1990840","response to lectin","15/6579","23/18860",0.652173913043478,1.86958504331965,3.05416515700872,0.00290917728443455,0.0163631542200804,0.0112410838515908,"PAK1/PAK2/IKBKB/TYROBP/PLCG2/CLEC7A/SYK/LYN/KLRK1/KLRC4-KLRK1/PAK3/KLRC2/KLRC3/KLRC4/KLRC1",15
"GO:1990858","cellular response to lectin","15/6579","23/18860",0.652173913043478,1.86958504331965,3.05416515700872,0.00290917728443455,0.0163631542200804,0.0112410838515908,"PAK1/PAK2/IKBKB/TYROBP/PLCG2/CLEC7A/SYK/LYN/KLRK1/KLRC4-KLRK1/PAK3/KLRC2/KLRC3/KLRC4/KLRC1",15
"GO:0055013","cardiac muscle cell development","45/6579","91/18860",0.494505494505495,1.41759745042919,2.9226739942697,0.00291426632935813,0.016377246685994,0.011250765028513,"NAGLU/CDK1/PAK1/SLC8A1/ASB2/SHOX2/PDLIM5/ADPRHL1/GSK3A/LARGE1/LMNA/MYH10/RGS4/FOXP1/ALPK2/VEGFA/AKAP6/NKX2-5/SORBS2/MEIS1/PROX1/PDGFRA/CCNB1/TBX5/HEY2/POPDC1/FHOD3/GATA4/PRICKLE1/PITX2/MIR199B/MIR19A/COL14A1/NEBL/MYH11/ALPK3/MIR23A/MYLK3/PI16/RGS2/NPPA/LRRC10/ADRA1A/SGCD/NRAP",45
"GO:0031577","spindle checkpoint signaling","27/6579","49/18860",0.551020408163265,1.57960858762109,2.97337248018588,0.00292356486780544,0.0164004227407245,0.0112666864071831,"KNL1/BUB1/BIRC5/NDC80/CENPF/TTK/CDC20/NUF2/BUB1B/AURKB/SKA1/HASPIN/ZWINT/SPC24/KNTC1/SKA3/SPC25/GEN1/MAD2L2/TRIP13/PLK1/XRCC3/CCNB1/CDCA8/MAD2L1/DUSP1/USP44",27
"GO:0050798","activated T cell proliferation","27/6579","49/18860",0.551020408163265,1.57960858762109,2.97337248018588,0.00292356486780544,0.0164004227407245,0.0112666864071831,"PPP3CA/BTN2A2/BTN3A1/IGFBP2/LAPTM5/LILRB4/ABL1/CASP3/LGALS9/PRNP/PYCARD/STAT5A/IL2RA/IL18/FADD/CD24/AGER/SLAMF1/RIPK3/MIR21/PDCD1LG2/TNFSF9/IL23A/HHLA2/EPO/IL12B/IGF2",27
"GO:0007213","G protein-coupled acetylcholine receptor signaling pathway","14/6579","21/18860",0.666666666666667,1.91113137761565,3.05762439876762,0.002970756705585,0.0166131522652514,0.0114128263500544,"ITPR1/GRK2/CHRM4/GNAI2/PLCB1/RGS10/PRKCB/CDK5R1/CHRM1/OPRM1/HRH3/CHRM3/CHRM2/RGS8",14
"GO:0045217","cell-cell junction maintenance","14/6579","21/18860",0.666666666666667,1.91113137761565,3.05762439876762,0.002970756705585,0.0166131522652514,0.0114128263500544,"F2R/CNTNAP1/KIRREL1/PARD6A/F2RL1/INAVA/FERMT2/CSF1R/CAMSAP3/DSC1/VDR/PRTN3/CD177/PKP1",14
